OTUID;FPS001;FPS002;FPS003;FPS004;FPS005;FPS006;FPS007;FPS008;FPS009;FPS010;FPS011;FPS012;FPS013;FPS014;FPS015;FPS017;FPS018;FPS019;FPS020;FPS021;FPS022;FPS023;FPS024;FPS025;FPS026;FPS027;FPS028;FPS029;FPS030;FPS031;FPS032;FPS033;FPS034;FPS035;FPS036;FPS037;FPS038;FPS039;FPS040;FPS041;FPS042;FPS043;FPS044;FPS045;FPS046;FPS047;FPS048;FPS049;FPS050;FPS051;FPS052;FPS053;FPS054;FPS055;FPS056;FPS057;FPS058;FPS059;FPS060;FPS061;FPS062;FPS063;FPS064;FPS065;FPS066;FPS067;FPS068;FPS069;FPS070;FPS071;FPS072;FPS073;FPS074;FPS075
5b049da3113935b5d231f13f1369ee26;39.0;0.0;0.0;0.0;0.0;115.0;0.0;136.0;29.0;0.0;78.0;0.0;101.0;100.0;0.0;0.0;30.0;122.0;0.0;0.0;295.0;0.0;0.0;135.0;303.0;0.0;47.0;71.0;0.0;144.0;108.0;0.0;149.0;144.0;0.0;0.0;55.0;0.0;92.0;8.0;93.0;0.0;116.0;0.0;0.0;0.0;0.0;147.0;98.0;0.0;32.0;0.0;0.0;124.0;0.0;0.0;0.0;0.0;46.0;183.0;117.0;0.0;0.0;0.0;89.0;214.0;0.0;63.0;208.0;54.0;63.0;108.0;59.0;59.0
3d15403eeaefd1a0a5fc45165a056b1c;54.0;50.0;96.0;33.0;0.0;278.0;0.0;157.0;53.0;64.0;0.0;318.0;0.0;91.0;0.0;0.0;58.0;35.0;0.0;0.0;89.0;92.0;0.0;59.0;106.0;0.0;0.0;78.0;0.0;56.0;79.0;0.0;56.0;40.0;0.0;0.0;35.0;0.0;0.0;83.0;259.0;0.0;177.0;0.0;0.0;150.0;0.0;0.0;113.0;0.0;69.0;0.0;137.0;59.0;0.0;0.0;0.0;136.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;172.0;0.0;87.0;199.0;189.0;97.0;67.0;136.0;0.0
aa232be1922f42a1790f3a6b93dd62a3;0.0;53.0;123.0;0.0;106.0;0.0;0.0;0.0;0.0;400.0;0.0;0.0;113.0;0.0;131.0;0.0;0.0;143.0;0.0;0.0;0.0;0.0;0.0;35.0;44.0;55.0;0.0;18.0;0.0;65.0;0.0;0.0;0.0;28.0;209.0;0.0;31.0;0.0;172.0;0.0;0.0;0.0;167.0;32.0;54.0;0.0;0.0;91.0;140.0;0.0;0.0;685.0;0.0;0.0;0.0;0.0;0.0;119.0;208.0;0.0;54.0;0.0;0.0;0.0;133.0;0.0;0.0;0.0;145.0;0.0;0.0;312.0;73.0;177.0
d2f9d1f88799695da2005ddcd00031ac;592.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;99.0;0.0;0.0;0.0;235.0;0.0;0.0;79.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;632.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.0;332.0;0.0;484.0;137.0;0.0;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;369.0;0.0;0.0;0.0;53.0;0.0;128.0;0.0;507.0;0.0
23efa44ba1a5d248a11786b9b7d7a8ec;584.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;84.0;0.0;0.0;0.0;263.0;0.0;0.0;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;643.0;0.0;0.0;0.0;116.0;0.0;0.0;0.0;162.0;323.0;0.0;452.0;0.0;0.0;106.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;346.0;0.0;0.0;0.0;67.0;53.0;137.0;0.0;497.0;0.0
fb6baf1027766c980b806997cdc6b046;667.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;107.0;0.0;0.0;0.0;269.0;0.0;0.0;98.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;667.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;164.0;309.0;0.0;499.0;0.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;389.0;0.0;0.0;0.0;62.0;0.0;120.0;0.0;497.0;0.0
51f0327039f3cae616252a2c621bdcf0;121.0;149.0;0.0;0.0;0.0;100.0;0.0;55.0;94.0;0.0;0.0;0.0;49.0;70.0;0.0;0.0;141.0;67.0;0.0;148.0;186.0;93.0;0.0;0.0;84.0;0.0;0.0;114.0;0.0;51.0;228.0;0.0;44.0;63.0;0.0;0.0;0.0;0.0;143.0;238.0;215.0;0.0;0.0;0.0;0.0;135.0;0.0;70.0;74.0;0.0;98.0;0.0;0.0;119.0;0.0;0.0;0.0;0.0;121.0;55.0;123.0;0.0;0.0;0.0;0.0;107.0;0.0;55.0;85.0;129.0;67.0;105.0;35.0;0.0
ae85d1754c0be58a1efb2e677c7ff16a;0.0;277.0;233.0;0.0;226.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;99.0;0.0;0.0;246.0;608.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;149.0;0.0;0.0;0.0;0.0;76.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;104.0;164.0;0.0;0.0;0.0;141.0;88.0;397.0;0.0;259.0;0.0;0.0;0.0;79.0;0.0;0.0;0.0;158.0;0.0;0.0;0.0;186.0;0.0
67963833057849605c2d90d8acd7c00c;0.0;130.0;0.0;41.0;0.0;144.0;0.0;73.0;107.0;0.0;32.0;476.0;0.0;122.0;47.0;0.0;132.0;0.0;0.0;60.0;105.0;0.0;80.0;99.0;102.0;0.0;0.0;105.0;0.0;101.0;106.0;0.0;106.0;0.0;0.0;0.0;0.0;0.0;143.0;69.0;0.0;0.0;69.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;116.0;88.0;79.0;101.0;0.0;0.0;76.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;43.0;79.0;0.0;135.0;86.0;117.0;0.0;55.0;92.0;0.0
46b1a7162a2d3f3a985ad02580db8619;553.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;78.0;0.0;0.0;0.0;192.0;0.0;0.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;611.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;284.0;0.0;463.0;91.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;334.0;0.0;0.0;0.0;43.0;29.0;102.0;0.0;467.0;0.0
a5c353216c9e5e445ad5dbead00af900;552.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;0.0;0.0;0.0;74.0;0.0;0.0;0.0;255.0;0.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;594.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;279.0;0.0;449.0;0.0;0.0;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;311.0;0.0;0.0;0.0;39.0;0.0;138.0;0.0;463.0;0.0
8bf424e63b3702eb44f674d34080479f;0.0;40.0;205.0;0.0;129.0;0.0;0.0;36.0;0.0;90.0;0.0;0.0;39.0;0.0;223.0;0.0;0.0;0.0;0.0;0.0;0.0;106.0;0.0;0.0;59.0;154.0;0.0;110.0;149.0;0.0;0.0;66.0;0.0;278.0;113.0;0.0;78.0;385.0;191.0;0.0;0.0;0.0;0.0;0.0;148.0;0.0;0.0;0.0;0.0;0.0;124.0;187.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;119.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;166.0;70.0;67.0;88.0
fd1766d016b5a7f99abfdf237af24922;42.0;0.0;95.0;0.0;0.0;113.0;0.0;101.0;115.0;68.0;88.0;0.0;0.0;103.0;0.0;0.0;0.0;88.0;0.0;0.0;234.0;0.0;0.0;131.0;246.0;0.0;0.0;46.0;0.0;116.0;98.0;0.0;111.0;118.0;0.0;0.0;42.0;0.0;17.0;0.0;80.0;0.0;110.0;0.0;0.0;0.0;0.0;0.0;88.0;0.0;56.0;64.0;0.0;102.0;0.0;0.0;0.0;0.0;0.0;156.0;100.0;0.0;0.0;0.0;67.0;176.0;0.0;39.0;180.0;60.0;60.0;74.0;105.0;0.0
13494ea182fde6463d37dacad2014588;38.0;0.0;33.0;0.0;0.0;104.0;0.0;100.0;49.0;0.0;70.0;0.0;0.0;107.0;0.0;0.0;41.0;92.0;0.0;0.0;273.0;0.0;0.0;103.0;247.0;0.0;0.0;51.0;0.0;108.0;118.0;0.0;122.0;144.0;0.0;0.0;57.0;0.0;0.0;0.0;69.0;0.0;104.0;0.0;0.0;0.0;0.0;0.0;115.0;0.0;49.0;64.0;0.0;104.0;0.0;0.0;50.0;0.0;40.0;185.0;109.0;0.0;0.0;0.0;70.0;158.0;0.0;51.0;185.0;64.0;51.0;82.0;47.0;34.0
7575edb5c02d0006d23104efb01a9c8b;41.0;218.0;0.0;0.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;123.0;0.0;0.0;0.0;64.0;0.0;0.0;87.0;0.0;47.0;185.0;54.0;0.0;0.0;72.0;0.0;36.0;137.0;97.0;149.0;86.0;0.0;0.0;0.0;0.0;0.0;187.0;122.0;0.0;62.0;127.0;0.0;86.0;0.0;0.0;0.0;0.0;146.0;0.0;73.0;128.0;0.0;0.0;65.0;0.0;62.0;106.0;58.0;0.0;0.0;0.0;56.0;74.0;0.0;95.0;37.0;135.0;149.0;43.0;0.0;70.0
04c839e42620a6d92777c919179172bf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.0;49.0;77.0;0.0;0.0;0.0;122.0;0.0;0.0;83.0;162.0;0.0;73.0;174.0;161.0;0.0;85.0;58.0;0.0;15.0;39.0;0.0;96.0;0.0;32.0;160.0;102.0;0.0;0.0;89.0;0.0;263.0;58.0;99.0;0.0;72.0;81.0;0.0;101.0;0.0;0.0;147.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;213.0;123.0;48.0;0.0;68.0;0.0;0.0;0.0;0.0;66.0;0.0;0.0;184.0;0.0;0.0;99.0;97.0;0.0
66961317146b72c7e2cf284649ad8b16;86.0;42.0;39.0;0.0;0.0;108.0;0.0;117.0;27.0;0.0;69.0;0.0;0.0;65.0;0.0;0.0;44.0;86.0;0.0;0.0;237.0;0.0;0.0;117.0;272.0;0.0;0.0;60.0;0.0;112.0;101.0;0.0;103.0;128.0;0.0;0.0;36.0;0.0;0.0;0.0;91.0;0.0;110.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;71.0;16.0;145.0;118.0;0.0;0.0;0.0;0.0;0.0;170.0;77.0;0.0;0.0;0.0;76.0;155.0;0.0;54.0;181.0;54.0;41.0;85.0;43.0;31.0
4d9fd51610aa1abf0c784b9cb2939dc2;106.0;98.0;0.0;0.0;0.0;0.0;0.0;0.0;107.0;27.0;0.0;0.0;85.0;0.0;0.0;0.0;0.0;90.0;0.0;0.0;216.0;428.0;0.0;61.0;211.0;30.0;0.0;70.0;0.0;107.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;148.0;70.0;134.0;0.0;114.0;0.0;44.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;94.0;0.0;0.0;0.0;0.0;0.0;214.0;36.0;0.0;0.0;0.0;119.0;73.0;0.0;121.0;112.0;0.0;46.0;0.0;0.0;121.0
fe60d7a1c7a3a585a487e0f92c72d64a;113.0;70.0;0.0;0.0;0.0;118.0;0.0;0.0;96.0;71.0;0.0;0.0;0.0;42.0;25.0;0.0;22.0;97.0;0.0;100.0;215.0;397.0;0.0;53.0;198.0;0.0;0.0;73.0;0.0;94.0;0.0;0.0;247.0;0.0;0.0;0.0;0.0;47.0;122.0;74.0;127.0;0.0;106.0;0.0;82.0;25.0;0.0;0.0;0.0;0.0;0.0;34.0;32.0;82.0;0.0;0.0;0.0;0.0;0.0;210.0;38.0;0.0;0.0;0.0;114.0;83.0;0.0;88.0;92.0;0.0;39.0;0.0;0.0;0.0
a1f2eb6a990584efda495e1a32fd1e84;0.0;49.0;118.0;0.0;89.0;0.0;0.0;0.0;0.0;315.0;0.0;16.0;0.0;0.0;0.0;0.0;35.0;108.0;0.0;0.0;0.0;0.0;0.0;108.0;60.0;63.0;0.0;0.0;0.0;46.0;0.0;0.0;43.0;26.0;192.0;0.0;79.0;108.0;146.0;0.0;0.0;0.0;158.0;33.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;638.0;0.0;0.0;0.0;0.0;0.0;116.0;208.0;0.0;40.0;0.0;0.0;0.0;106.0;0.0;0.0;0.0;0.0;0.0;0.0;208.0;50.0;160.0
e0e0db8f1c1f72199109d8d687b83f0a;87.0;131.0;98.0;0.0;113.0;0.0;0.0;111.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;117.0;99.0;0.0;0.0;0.0;0.0;86.0;120.0;104.0;0.0;0.0;0.0;0.0;69.0;0.0;0.0;54.0;60.0;0.0;0.0;230.0;61.0;483.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;169.0;48.0;0.0;0.0;0.0;0.0;267.0;0.0;118.0;135.0;0.0;152.0;0.0;0.0;0.0;0.0;152.0;0.0;0.0;122.0;104.0;35.0
e22d8f8006735d24495bc54b8d666c9e;0.0;50.0;125.0;0.0;107.0;0.0;0.0;60.0;0.0;352.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;119.0;0.0;0.0;0.0;0.0;0.0;37.0;32.0;61.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;0.0;199.0;0.0;112.0;0.0;147.0;0.0;0.0;0.0;142.0;96.0;48.0;0.0;0.0;48.0;0.0;0.0;0.0;560.0;0.0;42.0;0.0;0.0;0.0;109.0;211.0;0.0;44.0;0.0;0.0;0.0;101.0;0.0;0.0;0.0;0.0;26.0;0.0;229.0;54.0;140.0
b3a8638eb09c3d3b6cb20cee19d74fe9;0.0;35.0;89.0;0.0;88.0;0.0;0.0;31.0;0.0;303.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;68.0;92.0;68.0;0.0;0.0;0.0;63.0;0.0;0.0;55.0;104.0;202.0;0.0;0.0;0.0;145.0;0.0;0.0;0.0;139.0;0.0;71.0;70.0;0.0;34.0;0.0;0.0;0.0;527.0;111.0;0.0;0.0;0.0;0.0;97.0;209.0;0.0;34.0;34.0;0.0;0.0;99.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;44.0;143.0
47db53f2820e1a6b5f1452d30ad4c952;100.0;0.0;133.0;0.0;0.0;0.0;0.0;90.0;0.0;54.0;0.0;0.0;0.0;108.0;0.0;0.0;76.0;116.0;0.0;60.0;140.0;151.0;0.0;80.0;47.0;0.0;0.0;39.0;0.0;74.0;0.0;0.0;136.0;85.0;0.0;0.0;73.0;0.0;181.0;105.0;83.0;0.0;54.0;54.0;0.0;77.0;0.0;95.0;0.0;0.0;36.0;0.0;0.0;104.0;0.0;0.0;189.0;89.0;60.0;0.0;69.0;0.0;0.0;0.0;0.0;76.0;0.0;0.0;141.0;102.0;0.0;0.0;91.0;0.0
c8bc8ae3a9d363ac4d52c62dd0f28455;45.0;162.0;119.0;0.0;0.0;97.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;166.0;0.0;0.0;162.0;0.0;0.0;143.0;176.0;175.0;0.0;0.0;59.0;0.0;0.0;109.0;0.0;167.0;93.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;154.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;0.0;94.0;0.0;109.0;0.0;116.0;0.0;0.0;0.0;149.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;167.0;0.0;98.0;94.0;57.0;120.0;171.0
3b0ce3dd47957c128d6f2ef37274916a;31.0;191.0;80.0;35.0;0.0;72.0;0.0;68.0;41.0;0.0;0.0;0.0;52.0;112.0;0.0;0.0;98.0;0.0;0.0;94.0;77.0;0.0;0.0;0.0;53.0;0.0;34.0;85.0;0.0;0.0;107.0;0.0;134.0;75.0;0.0;0.0;134.0;0.0;29.0;183.0;97.0;0.0;78.0;0.0;0.0;79.0;0.0;0.0;57.0;0.0;117.0;152.0;0.0;91.0;0.0;0.0;75.0;0.0;63.0;91.0;47.0;40.0;0.0;0.0;0.0;61.0;0.0;38.0;53.0;112.0;0.0;44.0;0.0;0.0
180d4c695225f265bdb6bad5f970a075;44.0;48.0;49.0;18.0;0.0;211.0;0.0;0.0;86.0;48.0;0.0;298.0;0.0;77.0;0.0;0.0;48.0;34.0;0.0;101.0;65.0;69.0;0.0;0.0;83.0;0.0;0.0;70.0;0.0;0.0;113.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;51.0;48.0;173.0;0.0;142.0;0.0;0.0;60.0;0.0;0.0;94.0;0.0;59.0;0.0;103.0;74.0;0.0;0.0;57.0;115.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;142.0;0.0;85.0;0.0;154.0;82.0;44.0;71.0;0.0
dcec596c7b389a6e2551bdac97105879;0.0;249.0;210.0;0.0;175.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;0.0;0.0;0.0;197.0;552.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;234.0;0.0;0.0;0.0;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;349.0;0.0;194.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;102.0;0.0;0.0;0.0;172.0;0.0
46cb33411dbd9eca0021ac3355cbe2dd;108.0;0.0;28.0;72.0;0.0;36.0;0.0;60.0;0.0;0.0;0.0;384.0;0.0;65.0;35.0;0.0;136.0;121.0;0.0;51.0;42.0;0.0;0.0;93.0;98.0;0.0;0.0;81.0;0.0;74.0;88.0;0.0;94.0;0.0;0.0;0.0;0.0;0.0;46.0;49.0;0.0;0.0;64.0;0.0;0.0;0.0;0.0;0.0;95.0;0.0;0.0;64.0;60.0;0.0;0.0;0.0;71.0;0.0;0.0;28.0;138.0;0.0;0.0;0.0;39.0;34.0;0.0;0.0;44.0;49.0;130.0;42.0;44.0;107.0
f7ba0fa1a7aa6d9e879420a3cf40a7cb;40.0;67.0;52.0;0.0;0.0;196.0;0.0;0.0;36.0;46.0;0.0;275.0;0.0;71.0;0.0;0.0;34.0;88.0;0.0;0.0;48.0;72.0;0.0;0.0;91.0;0.0;0.0;54.0;0.0;0.0;40.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0;0.0;68.0;192.0;0.0;136.0;0.0;0.0;76.0;0.0;29.0;102.0;0.0;62.0;106.0;102.0;48.0;0.0;0.0;0.0;109.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;0.0;81.0;0.0;157.0;51.0;29.0;0.0;0.0
6a4bdcfbfacccac8444d51853d8f744a;93.0;0.0;138.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;68.0;298.0;0.0;0.0;109.0;0.0;94.0;74.0;0.0;73.0;0.0;0.0;0.0;81.0;81.0;0.0;0.0;72.0;0.0;59.0;60.0;0.0;74.0;0.0;0.0;0.0;109.0;0.0;0.0;57.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;113.0;76.0;0.0;0.0;82.0;132.0;0.0;0.0;0.0;54.0;90.0;0.0;45.0;0.0;0.0;0.0;0.0;122.0;59.0;0.0;0.0;36.0;90.0;85.0;28.0;41.0;0.0
057bc97bb75be82acdcc0b783079f8ef;0.0;176.0;0.0;0.0;0.0;76.0;0.0;73.0;0.0;0.0;0.0;0.0;48.0;76.0;0.0;0.0;0.0;42.0;0.0;0.0;80.0;67.0;0.0;0.0;44.0;0.0;0.0;54.0;0.0;0.0;102.0;0.0;94.0;75.0;0.0;0.0;80.0;0.0;0.0;170.0;79.0;0.0;156.0;0.0;0.0;71.0;0.0;0.0;0.0;0.0;126.0;0.0;44.0;74.0;0.0;0.0;111.0;0.0;41.0;94.0;33.0;0.0;0.0;0.0;0.0;63.0;0.0;118.0;0.0;88.0;0.0;40.0;0.0;134.0
a70411ab6c04707ceed1f066697a0e89;0.0;44.0;148.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;0.0;0.0;141.0;0.0;0.0;94.0;0.0;0.0;0.0;26.0;0.0;141.0;0.0;126.0;0.0;0.0;126.0;131.0;0.0;61.0;0.0;192.0;85.0;0.0;0.0;295.0;164.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;87.0;0.0;0.0;0.0;0.0;55.0;76.0;0.0;0.0;0.0;0.0;136.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0;39.0;69.0;69.0
cc163d6d420a861ef379e298d9fdf5b9;0.0;152.0;0.0;0.0;0.0;94.0;0.0;52.0;0.0;0.0;0.0;0.0;0.0;139.0;0.0;0.0;0.0;86.0;0.0;0.0;83.0;85.0;0.0;76.0;148.0;0.0;0.0;122.0;0.0;45.0;0.0;0.0;152.0;67.0;0.0;0.0;51.0;0.0;82.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;36.0;37.0;103.0;0.0;0.0;0.0;83.0;66.0;0.0;140.0;0.0;129.0;0.0;84.0;85.0;0.0
c56bccf36c91bfb82eef682ff53b6be6;0.0;0.0;0.0;115.0;0.0;0.0;0.0;78.0;0.0;0.0;0.0;0.0;0.0;139.0;0.0;0.0;0.0;83.0;0.0;0.0;90.0;0.0;0.0;83.0;231.0;0.0;0.0;71.0;0.0;123.0;310.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;126.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;0.0;0.0;0.0;0.0;117.0;0.0;0.0;123.0;88.0;25.0;187.0;58.0;0.0;0.0
dbadb9d7027cfafba510569888045cc6;709.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.0;0.0;0.0;31.0;69.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;0.0;573.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;75.0;0.0;419.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;0.0;88.0;0.0
379a38ff2538d3d4e321b12c6840a424;0.0;0.0;28.0;0.0;0.0;33.0;0.0;69.0;0.0;0.0;0.0;332.0;0.0;0.0;66.0;0.0;111.0;0.0;0.0;47.0;109.0;0.0;81.0;95.0;66.0;0.0;0.0;88.0;0.0;64.0;67.0;0.0;69.0;0.0;0.0;0.0;0.0;0.0;56.0;64.0;0.0;0.0;89.0;0.0;0.0;0.0;0.0;0.0;77.0;0.0;0.0;41.0;42.0;0.0;0.0;0.0;52.0;0.0;0.0;101.0;0.0;0.0;0.0;0.0;40.0;32.0;0.0;94.0;95.0;31.0;59.0;38.0;51.0;42.0
a4ff1fdea65ea3e88478e3ff5a0a9e7c;0.0;115.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;60.0;0.0;43.0;0.0;126.0;0.0;159.0;35.0;0.0;0.0;85.0;0.0;55.0;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;117.0;0.0;0.0;105.0;0.0;0.0;0.0;0.0;43.0;0.0;60.0;138.0;73.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;24.0;0.0;0.0;169.0;165.0;0.0;0.0;164.0;78.0;70.0;0.0;0.0;0.0
3407869b687f7582770938abeda14247;50.0;31.0;0.0;63.0;0.0;92.0;0.0;93.0;0.0;75.0;120.0;0.0;56.0;129.0;0.0;0.0;0.0;97.0;0.0;0.0;129.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.0;0.0;115.0;99.0;0.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;81.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;0.0;0.0;112.0;0.0;0.0;102.0;55.0;0.0;0.0;147.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;98.0;0.0;91.0;0.0;0.0
b590b0b0822c666a28a53825727d55c3;0.0;158.0;70.0;0.0;0.0;34.0;0.0;83.0;0.0;0.0;124.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.0;0.0;0.0;0.0;178.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0;0.0;0.0;0.0;0.0;0.0;0.0;106.0;156.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;52.0;97.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.0;60.0;0.0;0.0;0.0;0.0;110.0;0.0;0.0;177.0;63.0;154.0;0.0;106.0;0.0
b13a0cfd12d265380060001ce8ca5eca;0.0;46.0;0.0;0.0;0.0;108.0;0.0;0.0;0.0;705.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;126.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;132.0;536.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;144.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
210130d6effa73580526ff0e7d49f90c;0.0;37.0;114.0;0.0;39.0;0.0;0.0;87.0;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;0.0;144.0;56.0;0.0;0.0;0.0;107.0;56.0;0.0;115.0;111.0;211.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;0.0;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;109.0;66.0;0.0;0.0;0.0;0.0;157.0;128.0;118.0;0.0
